country,year,iso_code,population,gdp,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,low_carbon_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity
Denmark,2022,DNK,5882259.0,,7.96,3.62,5.51,1.03,0.02,28.91,0.0,0.86,7.96,0.0,28.91,2.0,18.93
Estonia,1990,EST,1570676.0,27066095616.0,0.0,0.0,17.18,0.96,0.0,0.0,0.0,16.22,0.0,0.0,0.0,0.0,0.0
Estonia,1991,EST,1565621.0,23969413120.0,0.0,0.0,14.63,0.97,0.0,0.0,0.0,13.66,0.0,0.0,0.0,0.0,0.0
Estonia,1992,EST,1540386.0,20260763648.0,0.0,0.0,11.83,0.29,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,0.0
Estonia,1993,EST,1504446.0,18240808960.0,0.0,0.0,9.12,0.13,0.0,0.0,0.0,8.99,0.0,0.0,0.0,0.0,0.0
Estonia,1994,EST,1475730.0,17654292480.0,0.0,0.0,9.15,0.22,0.0,0.0,0.0,8.93,0.0,0.0,0.0,0.0,0.0
Estonia,1995,EST,1452777.0,18507421696.0,0.01,0.0,8.68,0.26,0.0,0.01,0.0,8.42,0.01,0.0,0.01,0.0,0.0
Estonia,1996,EST,1434670.0,19179796480.0,0.0,0.0,9.09,0.29,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0
Estonia,1997,EST,1421491.0,21099665408.0,0.01,0.0,9.21,0.26,0.0,0.01,0.0,8.95,0.01,0.0,0.01,0.0,0.0
Estonia,1998,EST,1411151.0,21616367616.0,0.01,0.0,8.51,0.27,0.0,0.01,0.0,8.24,0.01,0.0,0.01,0.0,0.0
Estonia,1999,EST,1403494.0,21088651264.0,0.01,0.0,8.25,0.23,0.0,0.01,0.0,8.02,0.01,0.0,0.01,0.0,0.0
Estonia,2000,EST,1396881.0,22945026048.0,0.01,0.0,8.5,0.6,0.0,0.01,0.0,7.9,0.01,0.0,0.01,0.0,0.0
Estonia,2001,EST,1388000.0,24006164480.0,0.01,0.0,8.47,0.6,0.01,0.02,0.0,7.87,0.01,0.0,0.02,0.0,0.0
Estonia,2002,EST,1379241.0,25057701888.0,0.02,0.0,8.5,0.53,0.01,0.03,0.0,7.97,0.02,0.0,0.03,0.0,0.0
Estonia,2003,EST,1370663.0,26485059584.0,0.03,0.0,10.11,0.5,0.01,0.05,0.0,9.61,0.03,0.0,0.05,0.0,0.01
Estonia,2004,EST,1362489.0,27701385216.0,0.03,0.0,10.25,0.49,0.02,0.06,0.0,9.76,0.03,0.0,0.06,0.0,0.01
Estonia,2005,EST,1354665.0,29813616640.0,0.04,0.0,10.09,0.54,0.02,0.11,0.0,9.55,0.04,0.0,0.11,0.0,0.05
Estonia,2006,EST,1346711.0,32350019584.0,0.04,0.0,9.6,0.54,0.01,0.13,0.0,9.06,0.04,0.0,0.13,0.0,0.08
Estonia,2007,EST,1340576.0,34297835520.0,0.03,0.0,12.04,0.34,0.02,0.14,0.0,11.7,0.03,0.0,0.14,0.0,0.09
Estonia,2008,EST,1337013.0,31920816128.0,0.04,0.0,10.38,0.42,0.03,0.2,0.0,9.96,0.04,0.0,0.2,0.0,0.13
Estonia,2009,EST,1334557.0,26784890880.0,0.31,0.0,8.24,0.11,0.03,0.54,0.0,8.13,0.31,0.0,0.54,0.0,0.2
Estonia,2010,EST,1331535.0,26952075264.0,0.74,0.0,11.92,0.3,0.03,1.05,0.0,11.62,0.74,0.0,1.05,0.0,0.28
Estonia,2011,EST,1327435.0,28535476224.0,0.78,0.0,11.71,0.25,0.03,1.18,0.0,11.46,0.78,0.0,1.18,0.0,0.37
Estonia,2012,EST,1322682.0,29763610624.0,1.0,0.0,10.49,0.13,0.04,1.47,0.0,10.36,1.0,0.0,1.47,0.0,0.43
Estonia,2013,EST,1317985.0,30185959424.0,0.67,0.01,12.05,0.09,0.03,1.23,0.0,11.95,0.67,0.0,1.23,0.0,0.53
Estonia,2014,EST,1314531.0,31037874176.0,0.76,0.01,11.06,0.07,0.03,1.39,0.0,10.98,0.76,0.0,1.39,0.0,0.6
Estonia,2015,EST,1314658.0,31485411328.0,0.82,0.0,8.59,0.06,0.03,1.56,0.0,8.53,0.82,0.0,1.56,0.0,0.71
Estonia,2016,EST,1315928.0,31962619904.0,0.95,0.0,10.58,0.07,0.04,1.59,0.0,10.51,0.95,0.0,1.59,0.01,0.59
Estonia,2017,EST,1317550.0,33800136704.0,1.1,0.02,11.3,0.06,0.03,1.86,0.0,11.22,1.1,0.0,1.86,0.01,0.72
Estonia,2018,EST,1322146.0,35409424384.0,1.31,0.0,10.38,0.06,0.01,1.99,0.0,10.32,1.31,0.0,1.99,0.03,0.64
Estonia,2019,EST,1327039.0,,1.36,0.0,5.47,0.04,0.02,2.14,0.0,5.43,1.36,0.0,2.14,0.07,0.69
Estonia,2020,EST,1329449.0,,1.85,0.0,3.11,0.03,0.03,2.97,0.0,3.08,1.85,0.0,2.97,0.25,0.84
Estonia,2021,EST,1328704.0,,1.77,0.0,4.32,0.04,0.02,2.87,0.0,4.28,1.77,0.0,2.87,0.35,0.73
Estonia,2022,EST,1326064.0,,2.49,0.0,4.69,0.05,0.02,3.74,0.0,4.64,2.49,0.0,3.74,0.6,0.63
Finland,1990,FIN,4986551.0,134055000000.0,5.16,9.66,19.15,4.66,10.86,35.24,19.22,4.83,5.16,0.0,16.02,0.0,0.0
Finland,1991,FIN,5013856.0,126220000000.0,5.0,9.79,20.27,4.95,13.2,37.71,19.51,5.53,5.0,0.0,18.2,0.0,0.0
Finland,1992,FIN,5042120.0,122116000000.0,4.95,7.66,18.41,5.18,15.11,39.32,19.26,5.57,4.95,0.0,20.06,0.0,0.0
Finland,1993,FIN,5066609.0,121310000000.0,5.96,9.84,21.71,5.55,13.48,39.37,19.93,6.32,5.96,0.0,19.44,0.0,0.0
Finland,1994,FIN,5088491.0,126179000000.0,6.47,13.98,27.94,6.43,11.79,37.7,19.43,7.53,6.47,0.0,18.27,0.0,0.01
Finland,1995,FIN,5107942.0,131585000000.0,6.61,11.07,25.27,6.63,12.93,38.77,19.22,7.57,6.61,0.0,19.55,0.0,0.01
Finland,1996,FIN,5124717.0,136505000000.0,5.89,15.12,32.14,8.51,11.86,37.24,19.48,8.51,5.89,0.0,17.76,0.0,0.01
Finland,1997,FIN,5139944.0,145148000000.0,7.89,12.84,28.12,6.88,12.24,41.04,20.89,8.4,7.89,0.0,20.15,0.0,0.02
Finland,1998,FIN,5153548.0,153138000000.0,9.33,7.94,23.9,8.82,15.05,46.25,21.85,7.14,9.33,0.0,24.4,0.0,0.02
Finland,1999,FIN,5165500.0,160062000000.0,8.36,8.95,25.3,9.54,12.78,44.16,22.97,6.81,8.36,0.0,21.19,0.0,0.05
Finland,2000,FIN,5176208.0,169209000000.0,8.64,8.49,23.93,10.13,14.66,45.86,22.48,5.31,8.64,0.0,23.38,0.0,0.08
Finland,2001,FIN,5188007.0,173703000000.0,8.27,10.61,29.98,11.69,13.2,44.31,22.77,7.68,8.27,0.0,21.54,0.0,0.07
Finland,2002,FIN,5200588.0,176750000000.0,8.99,12.71,32.6,11.63,10.78,42.13,22.3,8.26,8.99,0.0,19.83,0.0,0.06
Finland,2003,FIN,5212991.0,180408000000.0,9.38,19.25,42.29,13.85,9.59,41.79,22.73,9.19,9.38,0.0,19.06,0.0,0.09
Finland,2004,FIN,5228143.0,187632000000.0,10.44,16.5,37.25,12.75,15.07,48.35,22.72,8.0,10.44,0.0,25.63,0.0,0.12
Finland,2005,FIN,5246070.0,192989000000.0,9.51,6.5,23.6,11.23,13.78,46.73,23.27,5.87,9.51,0.0,23.46,0.0,0.17
Finland,2006,FIN,5266249.0,200964000000.0,10.81,16.33,36.68,12.32,11.49,45.37,22.91,8.03,10.81,0.0,22.46,0.0,0.16
Finland,2007,FIN,5288694.0,211541000000.0,9.95,13.89,33.18,10.56,14.18,47.74,23.42,8.73,9.95,0.0,24.32,0.0,0.19
Finland,2008,FIN,5313358.0,213225000000.0,10.4,8.5,26.25,11.03,17.11,50.73,22.96,6.72,10.4,0.0,27.77,0.0,0.26
Finland,2009,FIN,5338813.0,195737000000.0,8.73,11.13,26.55,9.82,12.69,45.23,23.53,5.6,8.73,0.0,21.7,0.0,0.28
Finland,2010,FIN,5363279.0,201743000000.0,10.97,14.54,33.36,11.26,12.92,46.98,22.8,7.56,10.97,0.0,24.18,0.0,0.29
Finland,2011,FIN,5388173.0,207082000000.0,11.24,9.78,25.84,9.45,12.45,47.37,23.19,6.61,11.24,0.0,24.18,0.01,0.48
Finland,2012,FIN,5413865.0,204128000000.0,11.2,7.1,18.54,6.73,16.86,51.55,22.99,4.71,11.2,0.0,28.56,0.01,0.49
Finland,2013,FIN,5438873.0,202580000000.0,12.01,10.69,21.74,6.79,12.84,49.24,23.61,4.26,12.01,0.0,25.63,0.01,0.77
Finland,2014,FIN,5461436.0,201300000000.0,11.76,7.92,17.95,5.52,13.4,49.86,23.58,4.51,11.76,0.0,26.28,0.01,1.11
Finland,2015,FIN,5479457.0,201844000000.0,11.42,5.12,14.58,5.2,16.77,53.78,23.25,4.26,11.42,0.0,30.53,0.01,2.33
Finland,2016,FIN,5495217.0,204640000000.0,11.52,6.97,14.87,3.74,15.8,53.61,23.2,4.16,11.52,0.0,30.41,0.02,3.07
Finland,2017,FIN,5508146.0,211331000000.0,11.86,5.86,13.17,3.3,14.77,53.95,22.48,4.01,11.86,0.0,31.47,0.05,4.79
Finland,2018,FIN,5515465.0,214536000000.0,12.91,5.79,15.05,4.2,13.3,54.93,22.79,5.06,12.91,0.0,32.14,0.09,5.84
Finland,2019,FIN,5521539.0,,13.29,4.36,12.63,3.85,12.42,55.75,23.87,4.42,13.29,0.0,31.88,0.15,6.02
Finland,2020,FIN,5529468.0,,11.57,2.44,9.82,3.99,15.88,59.22,23.29,3.39,11.57,0.0,35.93,0.22,8.26
Finland,2021,FIN,5535982.0,,13.58,2.67,10.09,3.83,15.79,61.78,23.6,3.59,13.58,0.0,38.18,0.3,8.51
Finland,2022,FIN,5540745.0,,13.93,2.98,7.88,1.32,13.74,64.78,25.09,3.58,13.93,0.0,39.69,0.3,11.72
France,1990,FRA,56412896.0,1636210000000.0,1.41,31.47,47.34,3.03,53.87,369.86,314.08,12.84,1.91,0.5,55.78,0.0,0.0
France,1991,FRA,56645216.0,1655610000000.0,1.59,39.61,60.57,3.05,57.6,391.05,331.34,17.91,2.11,0.52,59.71,0.0,0.0
France,1992,FRA,56864048.0,1682860000000.0,1.62,34.23,50.47,3.18,68.96,409.55,338.45,13.06,2.14,0.52,71.1,0.0,0.0
France,1993,FRA,57053728.0,1673260000000.0,1.48,20.96,34.61,3.5,64.89,435.05,368.19,10.15,1.97,0.49,66.86,0.0,0.0
France,1994,FRA,57230064.0,1713240000000.0,1.66,20.9,33.67,3.63,78.79,440.93,359.98,9.14,2.16,0.5,80.95,0.0,0.0
France,1995,FRA,57420356.0,1749670000000.0,1.82,24.18,38.52,3.84,73.12,452.68,377.23,10.5,2.33,0.51,75.45,0.0,0.0
France,1996,FRA,57623180.0,1774690000000.0,1.93,28.04,43.35,4.12,66.04,465.81,397.34,11.19,2.42,0.49,68.47,0.0,0.01
France,1997,FRA,57839364.0,1817070000000.0,2.16,22.18,39.04,4.9,63.76,461.92,395.48,11.96,2.67,0.51,66.44,0.0,0.01
France,1998,FRA,58080344.0,1882610000000.0,2.13,33.53,54.5,4.97,62.09,452.75,387.99,16.0,2.65,0.52,64.76,0.0,0.02
France,1999,FRA,58352208.0,1950260000000.0,2.34,29.28,51.59,7.7,72.51,469.64,394.24,14.61,2.85,0.51,75.4,0.0,0.04
France,2000,FRA,58665456.0,2031950000000.0,2.48,27.0,50.61,11.51,64.78,482.99,415.16,12.1,2.99,0.51,67.83,0.01,0.05
France,2001,FRA,59014776.0,2077910000000.0,2.85,20.48,46.48,15.15,72.62,497.17,421.08,10.85,3.33,0.48,76.09,0.01,0.13
France,2002,FRA,59372784.0,2107290000000.0,3.04,23.66,52.67,18.37,58.88,499.45,436.76,10.64,3.53,0.49,62.69,0.01,0.27
France,2003,FRA,59728260.0,2130780000000.0,3.23,26.26,57.38,19.37,57.35,502.54,441.07,11.75,3.72,0.49,61.47,0.01,0.39
France,2004,FRA,60108436.0,2196570000000.0,3.31,24.37,56.53,21.05,58.04,510.66,448.24,11.11,3.78,0.47,62.42,0.01,0.59
France,2005,FRA,60510080.0,2238360000000.0,3.39,27.51,63.35,23.07,50.14,506.51,451.53,12.77,3.87,0.48,54.98,0.01,0.96
France,2006,FRA,60919152.0,2296440000000.0,3.38,22.89,56.9,21.76,54.88,511.1,450.19,12.25,3.84,0.46,60.91,0.01,2.18
France,2007,FRA,61329380.0,2353920000000.0,3.75,24.45,58.18,21.99,55.99,504.03,439.73,11.74,4.22,0.47,64.3,0.02,4.07
France,2008,FRA,61721004.0,2361540000000.0,3.97,23.06,55.57,21.88,62.16,511.78,439.45,10.63,4.44,0.47,72.33,0.04,5.69
France,2009,FRA,62093300.0,2294310000000.0,4.13,21.67,51.32,20.5,55.49,477.89,409.74,9.15,4.58,0.45,68.15,0.17,7.91
France,2010,FRA,62444568.0,2341290000000.0,4.44,23.36,57.63,23.76,61.2,505.2,428.52,10.51,4.92,0.48,76.68,0.62,9.94
France,2011,FRA,62775272.0,2391850000000.0,5.04,17.39,58.99,29.49,45.74,508.41,442.39,12.11,5.58,0.54,66.02,2.33,12.37
France,2012,FRA,63071412.0,2395400000000.0,5.3,21.46,56.42,22.75,59.83,510.66,425.41,12.21,5.81,0.51,85.25,4.43,15.18
France,2013,FRA,63335180.0,2415700000000.0,5.68,23.84,53.35,18.39,71.92,523.1,423.68,11.12,6.18,0.5,99.42,5.19,16.13
France,2014,FRA,63588496.0,2424450000000.0,5.99,11.26,35.68,13.16,63.77,530.51,436.48,11.26,6.55,0.56,94.03,6.39,17.32
France,2015,FRA,63809768.0,2453070000000.0,6.53,11.89,44.65,21.14,55.56,529.27,437.43,11.62,7.11,0.58,91.84,7.75,21.42
France,2016,FRA,63989320.0,2479390000000.0,7.52,10.23,56.45,34.97,60.84,502.2,403.2,11.25,8.12,0.6,99.0,8.66,21.38
France,2017,FRA,64144092.0,2536200000000.0,7.78,12.81,65.09,40.5,50.0,490.99,398.36,11.78,8.43,0.65,92.63,9.59,24.61
France,2018,FRA,64277812.0,2581670000000.0,8.38,8.31,49.27,30.61,65.11,526.56,412.94,10.35,8.99,0.61,113.62,10.92,28.6
France,2019,FRA,64399760.0,,8.64,3.64,53.5,39.31,56.91,512.22,399.01,10.55,9.25,0.61,113.21,12.33,34.72
France,2020,FRA,64480052.0,,8.76,3.09,48.14,35.28,62.59,479.11,353.83,9.77,9.37,0.61,125.28,13.46,39.86
France,2021,FRA,64531448.0,,9.6,5.44,48.66,33.36,59.62,501.72,379.36,9.86,10.18,0.58,122.36,15.73,36.83
France,2022,FRA,64626624.0,,10.03,4.41,57.28,43.19,46.29,413.39,297.88,9.68,10.61,0.58,115.51,20.05,38.56
Germany,1990,DEU,79370192.0,2015550000000.0,1.6,310.04,375.25,40.46,17.43,171.57,152.47,24.75,1.6,0.0,19.1,0.0,0.07
Germany,1991,DEU,79801984.0,2140550000000.0,1.87,307.67,371.62,36.11,14.89,164.21,147.23,27.84,1.87,0.0,16.98,0.0,0.22
Germany,1992,DEU,80205024.0,2206450000000.0,2.04,295.67,355.13,32.89,17.4,178.53,158.8,26.57,2.04,0.0,19.73,0.0,0.29
Germany,1993,DEU,80573496.0,2210100000000.0,1.97,293.25,348.69,34.57,17.88,173.8,153.28,20.87,1.97,0.0,20.52,0.0,0.67
Germany,1994,DEU,80882120.0,2290160000000.0,2.07,290.29,351.07,40.25,19.93,174.14,150.7,20.53,2.07,0.0,23.44,0.01,1.43
Germany,1995,DEU,81123264.0,2356400000000.0,2.43,289.14,353.79,43.18,21.78,179.02,153.09,21.47,2.43,0.0,25.93,0.01,1.71
Germany,1996,DEU,81300864.0,2402610000000.0,2.5,295.99,364.12,48.02,21.96,186.57,160.02,20.11,2.5,0.0,26.55,0.01,2.08
Germany,1997,DEU,81436096.0,2474740000000.0,2.65,284.34,354.62,49.73,17.36,193.39,170.33,20.55,2.65,0.0,23.06,0.02,3.03
Germany,1998,DEU,81524384.0,2552400000000.0,3.06,292.26,365.83,53.83,17.22,186.55,161.64,19.74,3.06,0.0,24.91,0.04,4.59
Germany,1999,DEU,81556968.0,2632650000000.0,3.51,281.27,353.82,55.06,19.65,198.72,170.0,17.49,3.51,0.0,28.72,0.03,5.53
Germany,2000,DEU,81551680.0,2741360000000.0,4.33,296.68,363.93,49.2,21.73,205.08,169.61,18.05,4.33,0.0,35.47,0.06,9.35
Germany,2001,DEU,81514568.0,2819460000000.0,4.59,293.74,369.76,55.5,22.73,209.2,171.3,20.52,4.59,0.0,37.9,0.12,10.46
Germany,2002,DEU,81443424.0,2851460000000.0,5.31,299.6,374.43,56.3,23.12,209.32,164.84,18.53,5.31,0.0,44.48,0.19,15.86
Germany,2003,DEU,81346808.0,2863390000000.0,8.95,304.63,388.97,62.59,18.32,211.73,165.06,21.75,8.95,0.0,46.67,0.31,19.09
Germany,2004,DEU,81266672.0,2929750000000.0,10.64,298.77,383.34,62.67,20.75,225.04,167.07,21.9,10.64,0.0,57.97,0.56,26.02
Germany,2005,DEU,81212168.0,2983870000000.0,14.71,288.14,384.78,72.19,19.64,226.45,163.05,24.45,14.71,0.0,63.4,1.28,27.77
Germany,2006,DEU,81177816.0,3129390000000.0,18.94,288.93,387.58,74.73,20.03,239.78,167.27,23.92,18.94,0.0,72.51,2.22,31.32
Germany,2007,DEU,81183832.0,3268100000000.0,24.62,297.1,399.83,77.45,21.17,229.91,140.53,25.28,24.62,0.0,89.38,3.08,40.51
Germany,2008,DEU,81217488.0,3340930000000.0,28.02,275.21,388.21,88.48,20.44,242.77,148.49,24.52,28.04,0.02,94.28,4.42,41.38
Germany,2009,DEU,81260624.0,3189040000000.0,30.89,253.45,355.79,80.27,19.03,230.87,134.93,22.07,30.91,0.02,95.94,6.58,39.42
Germany,2010,DEU,81325088.0,3356790000000.0,33.92,262.89,376.99,88.76,20.95,245.74,140.56,25.34,33.95,0.03,105.18,11.73,38.55
Germany,2011,DEU,81423384.0,3519130000000.0,36.89,262.46,371.25,85.67,17.67,232.01,107.97,23.12,36.91,0.02,124.04,19.6,49.86
Germany,2012,DEU,81545568.0,3536440000000.0,43.2,276.23,375.84,75.95,21.75,242.5,99.46,23.66,43.23,0.03,143.04,26.38,51.68
Germany,2013,DEU,81680592.0,3553720000000.0,45.51,288.2,379.47,67.0,23.0,249.63,97.29,24.27,45.59,0.08,152.34,31.01,52.74
Germany,2014,DEU,81858824.0,3610400000000.0,48.29,274.41,358.29,60.61,19.59,259.67,97.13,23.27,48.39,0.1,162.54,36.06,58.5
Germany,2015,DEU,82073232.0,3672550000000.0,50.33,272.2,358.09,61.47,18.98,280.58,91.79,24.42,50.46,0.13,188.79,38.73,80.62
Germany,2016,DEU,82331432.0,3735420000000.0,50.93,261.75,366.67,80.62,20.55,274.3,84.63,24.3,51.1,0.17,189.67,38.1,79.92
Germany,2017,DEU,82624368.0,3827500000000.0,50.92,241.26,351.4,86.04,20.15,292.64,76.32,24.1,51.08,0.16,216.32,39.4,105.69
Germany,2018,DEU,82896696.0,3885960000000.0,50.79,228.16,332.62,81.56,17.69,298.07,76.0,22.9,50.97,0.18,222.07,43.46,109.95
Germany,2019,DEU,83148144.0,,50.13,171.45,283.17,90.0,19.73,315.4,75.07,21.72,50.33,0.2,240.33,44.38,125.89
Germany,2020,DEU,83328992.0,,50.93,134.6,250.02,95.0,18.72,315.87,64.38,20.42,51.16,0.23,251.49,49.5,132.11
Germany,2021,DEU,83408560.0,,46.91,164.5,276.5,90.3,19.66,299.93,69.13,21.7,47.15,0.24,230.8,49.34,114.65
Germany,2022,DEU,83369840.0,,41.51,178.94,280.96,79.8,17.06,279.59,35.86,22.22,41.75,0.24,243.73,60.01,124.91
Greece,1990,GRC,10302255.0,161709000000.0,0.0,25.17,33.01,0.09,1.77,1.77,0.0,7.75,0.0,0.0,1.77,0.0,0.0
Greece,1991,GRC,10391552.0,168231000000.0,0.0,23.7,32.64,0.09,3.1,3.1,0.0,8.85,0.0,0.0,3.1,0.0,0.0
Greece,1992,GRC,10478389.0,170929000000.0,0.0,26.61,35.01,0.08,2.2,2.21,0.0,8.32,0.0,0.0,2.21,0.0,0.01
Greece,1993,GRC,10563442.0,169707000000.0,0.0,27.79,35.8,0.08,2.28,2.33,0.0,7.93,0.0,0.0,2.33,0.0,0.05
Greece,1994,GRC,10647420.0,174663000000.0,0.0,29.58,37.75,0.08,2.6,2.64,0.0,8.09,0.0,0.0,2.64,0.0,0.04
Greece,1995,GRC,10727928.0,179928000000.0,0.0,28.7,37.74,0.08,3.53,3.56,0.0,8.96,0.0,0.0,3.56,0.0,0.03
Greece,1996,GRC,10803809.0,186745000000.0,0.0,29.3,38.03,0.08,4.35,4.39,0.0,8.65,0.0,0.0,4.39,0.0,0.04
Greece,1997,GRC,10875274.0,196869000000.0,0.0,30.63,39.37,0.33,3.88,3.92,0.0,8.41,0.0,0.0,3.92,0.0,0.04
Greece,1998,GRC,10939474.0,206381000000.0,0.0,32.45,42.4,1.71,3.72,3.79,0.0,8.24,0.0,0.0,3.79,0.0,0.07
Greece,1999,GRC,10993861.0,214634000000.0,0.0,32.38,44.64,3.91,4.59,4.75,0.0,8.35,0.0,0.0,4.75,0.0,0.16
Greece,2000,GRC,11038112.0,225055000000.0,0.0,34.31,49.28,5.92,3.69,4.14,0.0,9.05,0.0,0.0,4.14,0.0,0.45
Greece,2001,GRC,11072182.0,236462000000.0,0.08,35.43,50.14,6.13,2.1,2.94,0.0,8.58,0.08,0.0,2.94,0.0,0.76
Greece,2002,GRC,11096620.0,247946000000.0,0.13,34.57,50.37,7.06,2.8,3.58,0.0,8.74,0.13,0.0,3.58,0.0,0.65
Greece,2003,GRC,11110488.0,264672000000.0,0.1,35.17,52.01,8.02,4.77,5.89,0.0,8.82,0.1,0.0,5.89,0.0,1.02
Greece,2004,GRC,11115089.0,280567000000.0,0.12,35.38,52.89,8.99,4.67,5.91,0.0,8.52,0.12,0.0,5.91,0.0,1.12
Greece,2005,GRC,11113450.0,284787000000.0,0.12,35.54,53.02,8.17,5.02,6.41,0.0,9.31,0.12,0.0,6.41,0.0,1.27
Greece,2006,GRC,11106097.0,303593000000.0,0.11,32.26,52.5,10.61,5.86,7.67,0.0,9.63,0.11,0.0,7.67,0.0,1.7
Greece,2007,GRC,11091491.0,316351000000.0,0.18,34.68,58.12,14.16,2.59,4.59,0.0,9.28,0.18,0.0,4.59,0.0,1.82
Greece,2008,GRC,11073621.0,318127000000.0,0.19,33.36,57.17,13.8,3.31,5.75,0.0,10.01,0.19,0.0,5.75,0.01,2.24
Greece,2009,GRC,11055503.0,307181000000.0,0.22,34.19,52.91,11.02,5.35,8.16,0.0,7.7,0.22,0.0,8.16,0.05,2.54
Greece,2010,GRC,11033784.0,292967000000.0,0.19,30.8,46.85,9.85,7.47,10.53,0.0,6.2,0.19,0.0,10.53,0.16,2.71
Greece,2011,GRC,11004730.0,268612000000.0,0.21,31.07,51.04,14.07,4.01,8.15,0.0,5.9,0.21,0.0,8.15,0.61,3.32
Greece,2012,GRC,10963633.0,248993000000.0,0.2,31.11,50.62,13.48,4.39,10.13,0.0,6.03,0.2,0.0,10.13,1.69,3.85
Greece,2013,GRC,10914501.0,240930000000.0,0.22,26.4,42.76,10.88,6.35,14.36,0.0,5.48,0.22,0.0,14.36,3.65,4.14
Greece,2014,GRC,10862972.0,241776000000.0,0.22,25.75,38.17,6.79,4.48,12.18,0.0,5.63,0.22,0.0,12.18,3.79,3.69
Greece,2015,GRC,10806644.0,241242000000.0,0.23,22.11,36.98,9.09,6.1,14.85,0.0,5.78,0.23,0.0,14.85,3.9,4.62
